order_id,customer_id,product_id,quantity,unit_price,total_amount,status,currency,order_date,shipped_at,delivered_at,_source,_loaded_at
O00938,C00194,P00894,2,29.2057,58.4114,paid,VND,2025-10-08T00:00:00+00:00,2025-10-09T00:00:00+00:00,2025-10-15T00:00:00+00:00,shopify,2025-10-15T01:00:00+00:00
O00939,C00251,P00908,9,4496.7309,40470.5781,shipped,VND,2025-07-17T00:00:00+00:00,2025-07-23T00:00:00+00:00,2025-07-24T00:00:00+00:00,oms,2025-07-24T01:00:00+00:00
O00940,C00948,P00428,10,862.8713,8628.713,pending,VND,2025-08-01T00:00:00+00:00,2025-08-08T00:00:00+00:00,2025-08-18T00:00:00+00:00,oms,2025-08-18T01:00:00+00:00
O00941,C00462,P00408,9,3490.5573,31415.0157,delivered,VND,2024-06-16T00:00:00+00:00,2024-06-23T00:00:00+00:00,2024-07-01T00:00:00+00:00,oms,2024-07-01T01:00:00+00:00
O00942,C00879,P00233,3,4220.7438,12662.2314,cancelled,VND,2024-07-30T00:00:00+00:00,2024-08-06T00:00:00+00:00,2024-08-15T00:00:00+00:00,shopify,2024-08-15T01:00:00+00:00
O00943,C00690,P00809,4,1080.3059,4321.2236,cancelled,VND,2025-05-10T00:00:00+00:00,2025-05-14T00:00:00+00:00,2025-05-16T00:00:00+00:00,shopify,2025-05-16T01:00:00+00:00
O00944,C00651,P00117,9,4566.1243,41095.1187,delivered,VND,2025-02-16T00:00:00+00:00,2025-02-18T00:00:00+00:00,2025-02-25T00:00:00+00:00,oms,2025-02-25T01:00:00+00:00
O00945,C00254,P00445,9,1530.467,13774.203,paid,VND,2024-04-21T00:00:00+00:00,2024-04-22T00:00:00+00:00,2024-04-24T00:00:00+00:00,oms,2024-04-24T01:00:00+00:00
O00946,C00680,P00518,3,1013.6142,3040.8426,paid,VND,2024-08-19T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-09-04T00:00:00+00:00,oms,2024-09-04T01:00:00+00:00
O00947,C00690,P00554,9,3658.1382,32923.2438,delivered,VND,2024-08-17T00:00:00+00:00,2024-08-20T00:00:00+00:00,2024-08-23T00:00:00+00:00,oms,2024-08-23T01:00:00+00:00
O00948,C00542,P00489,6,3544.1529,21264.9174,delivered,VND,2024-01-21T00:00:00+00:00,2024-01-25T00:00:00+00:00,2024-02-02T00:00:00+00:00,shopify,2024-02-02T01:00:00+00:00
O00949,C00098,P00667,1,2118.2348,2118.2348,cancelled,VND,2025-10-06T00:00:00+00:00,2025-10-12T00:00:00+00:00,2025-10-18T00:00:00+00:00,oms,2025-10-18T01:00:00+00:00
O00950,C00007,P00651,9,2618.0069,23562.0621,paid,VND,2025-10-31T00:00:00+00:00,2025-11-07T00:00:00+00:00,2025-11-12T00:00:00+00:00,oms,2025-11-12T01:00:00+00:00
O00951,C00637,P00131,8,3037.427,24299.416,cancelled,VND,2025-02-23T00:00:00+00:00,2025-02-24T00:00:00+00:00,2025-03-04T00:00:00+00:00,oms,2025-03-04T01:00:00+00:00
O00952,C00361,P00994,10,2100.8063,21008.063,cancelled,VND,2025-06-30T00:00:00+00:00,2025-07-06T00:00:00+00:00,2025-07-10T00:00:00+00:00,shopify,2025-07-10T01:00:00+00:00
O00953,C00359,P00677,8,899.1934,7193.5472,delivered,VND,2025-11-22T00:00:00+00:00,2025-11-23T00:00:00+00:00,2025-11-26T00:00:00+00:00,shopify,2025-11-26T01:00:00+00:00
O00954,C00378,P00713,7,2673.9942,18717.9594,cancelled,VND,2024-06-23T00:00:00+00:00,2024-06-28T00:00:00+00:00,2024-07-04T00:00:00+00:00,oms,2024-07-04T01:00:00+00:00
O00955,C00142,P00332,8,1028.6587,8229.2696,cancelled,VND,2025-09-23T00:00:00+00:00,2025-09-28T00:00:00+00:00,2025-10-08T00:00:00+00:00,oms,2025-10-08T01:00:00+00:00
O00956,C00352,P00334,4,3015.6964,12062.7856,delivered,VND,2025-11-18T00:00:00+00:00,2025-11-22T00:00:00+00:00,2025-11-23T00:00:00+00:00,shopify,2025-11-23T01:00:00+00:00
O00957,C00908,P00140,10,4309.6493,43096.493,delivered,VND,2024-01-24T00:00:00+00:00,2024-01-28T00:00:00+00:00,2024-02-02T00:00:00+00:00,oms,2024-02-02T01:00:00+00:00
O00958,C00784,P00633,7,2121.0263,14847.1841,cancelled,VND,2024-11-07T00:00:00+00:00,2024-11-08T00:00:00+00:00,2024-11-16T00:00:00+00:00,shopify,2024-11-16T01:00:00+00:00
O00959,C00497,P00023,9,29.1977,262.7793,delivered,VND,2025-09-01T00:00:00+00:00,2025-09-05T00:00:00+00:00,2025-09-10T00:00:00+00:00,shopify,2025-09-10T01:00:00+00:00
O00960,C00573,P00361,10,4254.535,42545.35,pending,VND,2024-10-18T00:00:00+00:00,2024-10-22T00:00:00+00:00,2024-10-27T00:00:00+00:00,oms,2024-10-27T01:00:00+00:00
O00961,C00822,P00623,9,4236.4296,38127.8664,paid,VND,2024-04-25T00:00:00+00:00,2024-04-29T00:00:00+00:00,2024-05-07T00:00:00+00:00,shopify,2024-05-07T01:00:00+00:00
O00962,C00860,P00470,9,4719.1822,42472.6398,cancelled,VND,2024-12-17T00:00:00+00:00,2024-12-19T00:00:00+00:00,2024-12-26T00:00:00+00:00,oms,2024-12-26T01:00:00+00:00
O00963,C00390,P00300,10,2673.1839,26731.839,pending,VND,2024-09-28T00:00:00+00:00,2024-10-01T00:00:00+00:00,2024-10-07T00:00:00+00:00,oms,2024-10-07T01:00:00+00:00
O00964,C00679,P00656,9,4032.9557,36296.6013,pending,VND,2024-01-11T00:00:00+00:00,2024-01-14T00:00:00+00:00,2024-01-17T00:00:00+00:00,oms,2024-01-17T01:00:00+00:00
O00965,C00168,P00409,3,4806.2857,14418.8571,shipped,VND,2024-02-10T00:00:00+00:00,2024-02-14T00:00:00+00:00,2024-02-21T00:00:00+00:00,oms,2024-02-21T01:00:00+00:00
O00966,C00019,P00861,9,903.9161,8135.2449,shipped,VND,2025-07-01T00:00:00+00:00,2025-07-08T00:00:00+00:00,2025-07-13T00:00:00+00:00,oms,2025-07-13T01:00:00+00:00
O00967,C00789,P00227,1,2785.847,2785.847,paid,VND,2025-07-06T00:00:00+00:00,2025-07-11T00:00:00+00:00,2025-07-20T00:00:00+00:00,oms,2025-07-20T01:00:00+00:00
O00968,C00338,P00495,5,3337.1189,16685.5945,cancelled,VND,2025-07-07T00:00:00+00:00,2025-07-12T00:00:00+00:00,2025-07-16T00:00:00+00:00,shopify,2025-07-16T01:00:00+00:00
O00969,C00269,P00854,2,2771.1277,5542.2554,pending,VND,2025-03-01T00:00:00+00:00,2025-03-08T00:00:00+00:00,2025-03-12T00:00:00+00:00,oms,2025-03-12T01:00:00+00:00
O00970,C00948,P00984,8,3943.6309,31549.0472,paid,VND,2024-01-14T00:00:00+00:00,2024-01-15T00:00:00+00:00,2024-01-16T00:00:00+00:00,oms,2024-01-16T01:00:00+00:00
O00971,C00696,P00354,7,3801.2637,26608.8459,cancelled,VND,2025-02-16T00:00:00+00:00,2025-02-17T00:00:00+00:00,2025-02-27T00:00:00+00:00,shopify,2025-02-27T01:00:00+00:00
O00972,C00661,P00209,1,4556.6907,4556.6907,pending,VND,2025-01-01T00:00:00+00:00,2025-01-05T00:00:00+00:00,2025-01-10T00:00:00+00:00,shopify,2025-01-10T01:00:00+00:00
O00973,C00786,P00579,4,4129.0854,16516.3416,delivered,VND,2025-07-08T00:00:00+00:00,2025-07-14T00:00:00+00:00,2025-07-19T00:00:00+00:00,shopify,2025-07-19T01:00:00+00:00
O00974,C00584,P00054,9,3808.2384,34274.1456,cancelled,VND,2024-01-20T00:00:00+00:00,2024-01-26T00:00:00+00:00,2024-01-28T00:00:00+00:00,shopify,2024-01-28T01:00:00+00:00
O00975,C00166,P00425,1,165.8377,165.8377,delivered,VND,2025-10-08T00:00:00+00:00,2025-10-15T00:00:00+00:00,2025-10-19T00:00:00+00:00,shopify,2025-10-19T01:00:00+00:00
O00976,C00910,P00705,2,247.5512,495.1024,shipped,VND,2024-10-04T00:00:00+00:00,2024-10-07T00:00:00+00:00,2024-10-12T00:00:00+00:00,oms,2024-10-12T01:00:00+00:00
O00977,C00616,P00610,1,1973.0394,1973.0394,delivered,VND,2024-10-07T00:00:00+00:00,2024-10-13T00:00:00+00:00,2024-10-19T00:00:00+00:00,shopify,2024-10-19T01:00:00+00:00
O00978,C00839,P00939,6,832.5251,4995.1506,paid,VND,2024-02-09T00:00:00+00:00,2024-02-13T00:00:00+00:00,2024-02-16T00:00:00+00:00,oms,2024-02-16T01:00:00+00:00
O00979,C00332,P00933,6,3060.2963,18361.7778,paid,VND,2025-03-22T00:00:00+00:00,2025-03-29T00:00:00+00:00,2025-04-06T00:00:00+00:00,shopify,2025-04-06T01:00:00+00:00
O00980,C00955,P00436,3,929.3416,2788.0248,pending,VND,2024-07-04T00:00:00+00:00,2024-07-05T00:00:00+00:00,2024-07-15T00:00:00+00:00,shopify,2024-07-15T01:00:00+00:00
O00981,C00242,P00221,5,2203.4884,11017.442,shipped,VND,2024-01-31T00:00:00+00:00,2024-02-03T00:00:00+00:00,2024-02-11T00:00:00+00:00,shopify,2024-02-11T01:00:00+00:00
O00982,C00923,P00399,5,2710.5074,13552.537,paid,VND,2024-11-29T00:00:00+00:00,2024-12-02T00:00:00+00:00,2024-12-12T00:00:00+00:00,shopify,2024-12-12T01:00:00+00:00
O00983,C00335,P00175,2,4242.0348,8484.0696,shipped,VND,2024-08-25T00:00:00+00:00,2024-08-30T00:00:00+00:00,2024-09-03T00:00:00+00:00,oms,2024-09-03T01:00:00+00:00
O00984,C00501,P00851,2,4847.5513,9695.1026,paid,VND,2024-10-21T00:00:00+00:00,2024-10-24T00:00:00+00:00,2024-10-30T00:00:00+00:00,oms,2024-10-30T01:00:00+00:00
O00985,C00171,P00719,10,291.2194,2912.194,paid,VND,2024-09-12T00:00:00+00:00,2024-09-16T00:00:00+00:00,2024-09-19T00:00:00+00:00,oms,2024-09-19T01:00:00+00:00
O00986,C00953,P00890,2,4647.1856,9294.3712,delivered,VND,2025-04-28T00:00:00+00:00,2025-04-30T00:00:00+00:00,2025-05-03T00:00:00+00:00,shopify,2025-05-03T01:00:00+00:00
O00987,C00161,P00436,5,2684.9978,13424.989,cancelled,VND,2025-07-12T00:00:00+00:00,2025-07-18T00:00:00+00:00,2025-07-22T00:00:00+00:00,shopify,2025-07-22T01:00:00+00:00
O00988,C00570,P00329,6,2775.1778,16651.0668,shipped,VND,2024-06-24T00:00:00+00:00,2024-06-26T00:00:00+00:00,2024-07-06T00:00:00+00:00,oms,2024-07-06T01:00:00+00:00
O00989,C00698,P00862,6,708.3161,4249.8966,pending,VND,2024-11-16T00:00:00+00:00,2024-11-17T00:00:00+00:00,2024-11-24T00:00:00+00:00,shopify,2024-11-24T01:00:00+00:00
O00990,C00501,P00378,10,429.3266,4293.266,pending,VND,2024-03-09T00:00:00+00:00,2024-03-10T00:00:00+00:00,2024-03-16T00:00:00+00:00,oms,2024-03-16T01:00:00+00:00
O00991,C00372,P00316,10,472.8032,4728.032,shipped,VND,2025-04-03T00:00:00+00:00,2025-04-07T00:00:00+00:00,2025-04-12T00:00:00+00:00,shopify,2025-04-12T01:00:00+00:00
O00992,C00236,P00784,6,3196.7566,19180.5396,shipped,VND,2024-12-31T00:00:00+00:00,2025-01-07T00:00:00+00:00,2025-01-10T00:00:00+00:00,shopify,2025-01-10T01:00:00+00:00
O00993,C00895,P00542,5,569.5536,2847.768,cancelled,VND,2025-04-17T00:00:00+00:00,2025-04-18T00:00:00+00:00,2025-04-24T00:00:00+00:00,shopify,2025-04-24T01:00:00+00:00
O00994,C00720,P00826,10,2302.717,23027.17,paid,VND,2024-09-23T00:00:00+00:00,2024-09-26T00:00:00+00:00,2024-10-06T00:00:00+00:00,oms,2024-10-06T01:00:00+00:00
O00995,C00342,P00237,8,2557.6201,20460.9608,pending,VND,2024-02-01T00:00:00+00:00,2024-02-03T00:00:00+00:00,2024-02-07T00:00:00+00:00,oms,2024-02-07T01:00:00+00:00
O00996,C00432,P00086,2,3445.0204,6890.0408,cancelled,VND,2024-09-02T00:00:00+00:00,2024-09-09T00:00:00+00:00,2024-09-18T00:00:00+00:00,oms,2024-09-18T01:00:00+00:00
O00997,C00438,P00959,1,2569.7695,2569.7695,cancelled,VND,2025-06-02T00:00:00+00:00,2025-06-07T00:00:00+00:00,2025-06-10T00:00:00+00:00,oms,2025-06-10T01:00:00+00:00
O00998,C00362,P00814,3,2404.7959,7214.3877,shipped,VND,2025-05-01T00:00:00+00:00,2025-05-03T00:00:00+00:00,2025-05-04T00:00:00+00:00,shopify,2025-05-04T01:00:00+00:00
O00999,C00189,P00324,2,1574.1701,3148.3402,delivered,VND,2024-05-05T00:00:00+00:00,2024-05-09T00:00:00+00:00,2024-05-14T00:00:00+00:00,shopify,2024-05-14T01:00:00+00:00
O01000,C00852,P00677,4,4633.6451,18534.5804,pending,VND,2024-08-19T00:00:00+00:00,2024-08-23T00:00:00+00:00,2024-09-01T00:00:00+00:00,oms,2024-09-01T01:00:00+00:00
